datetime,city,area_name,location,hour,day_of_week,month,base_fare,ride_demand
2023-02-21 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,1,2,50,92
2023-02-21 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,1,2,81,86
2023-02-21 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,1,2,64,80
2023-02-21 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,1,2,135,90
2023-02-21 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,1,2,125,38
2023-02-21 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,1,2,134,54
2023-02-21 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,1,2,50,47
2023-02-22 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,2,2,96,44
2023-02-22 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,2,2,135,53
2023-02-22 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,2,2,95,44
2023-02-22 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,2,2,98,49
2023-02-22 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,2,2,121,39
2023-02-22 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,2,2,120,41
2023-02-22 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,2,2,67,43
2023-02-22 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,2,2,108,46
2023-02-22 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,2,2,122,81
2023-02-22 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,2,2,121,70
2023-02-22 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,2,2,131,72
2023-02-22 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,2,2,63,41
2023-02-22 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,2,2,88,49
2023-02-22 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,2,2,115,48
2023-02-22 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,2,2,127,53
2023-02-22 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,2,2,69,43
2023-02-22 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,2,2,104,41
2023-02-22 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,2,2,128,78
2023-02-22 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,2,2,56,89
2023-02-22 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,2,2,54,89
2023-02-22 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,2,2,99,87
2023-02-22 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,2,2,61,44
2023-02-22 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,2,2,67,39
2023-02-22 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,2,2,123,52
2023-02-23 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,3,2,143,49
2023-02-23 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,3,2,66,41
2023-02-23 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,3,2,120,46
2023-02-23 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,3,2,144,44
2023-02-23 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,3,2,83,43
2023-02-23 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,3,2,94,39
2023-02-23 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,3,2,93,52
2023-02-23 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,3,2,127,43
2023-02-23 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,3,2,99,72
2023-02-23 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,3,2,81,70
2023-02-23 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,3,2,52,77
2023-02-23 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,3,2,100,40
2023-02-23 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,3,2,125,53
2023-02-23 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,3,2,66,44
2023-02-23 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,3,2,62,39
2023-02-23 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,3,2,53,47
2023-02-23 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,3,2,137,54
2023-02-23 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,3,2,101,83
2023-02-23 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,3,2,132,82
2023-02-23 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,3,2,145,87
2023-02-23 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,3,2,58,90
2023-02-23 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,3,2,132,43
2023-02-23 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,3,2,53,40
2023-02-23 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,3,2,52,41
2023-02-24 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,4,2,150,45
2023-02-24 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,4,2,97,40
2023-02-24 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,4,2,144,49
2023-02-24 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,4,2,138,45
2023-02-24 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,4,2,126,41
2023-02-24 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,4,2,95,51
2023-02-24 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,4,2,62,43
2023-02-24 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,4,2,66,41
2023-02-24 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,4,2,148,84
2023-02-24 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,4,2,51,80
2023-02-24 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,4,2,101,69
2023-02-24 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,4,2,101,48
2023-02-24 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,4,2,139,52
2023-02-24 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,4,2,104,40
2023-02-24 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,4,2,148,49
2023-02-24 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,4,2,137,42
2023-02-24 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,4,2,133,44
2023-02-24 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,4,2,88,90
2023-02-24 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,4,2,90,90
2023-02-24 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,4,2,61,90
2023-02-24 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,4,2,123,78
2023-02-24 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,4,2,106,45
2023-02-24 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,4,2,129,50
2023-02-24 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,4,2,84,40
2023-02-25 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,5,2,54,63
2023-02-25 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,5,2,120,62
2023-02-25 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,5,2,83,55
2023-02-25 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,5,2,121,63
2023-02-25 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,5,2,120,65
2023-02-25 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,5,2,115,58
2023-02-25 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,5,2,90,54
2023-02-25 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,5,2,99,68
2023-02-25 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,5,2,74,94
2023-02-25 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,5,2,120,89
2023-02-25 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,5,2,66,95
2023-02-25 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,5,2,60,58
2023-02-25 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,5,2,72,66
2023-02-25 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,5,2,119,58
2023-02-25 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,5,2,51,67
2023-02-25 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,5,2,142,60
2023-02-25 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,5,2,86,69
2023-02-25 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,5,2,101,93
2023-02-25 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,5,2,71,107
2023-02-25 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,5,2,54,99
2023-02-25 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,5,2,67,98
2023-02-25 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,5,2,86,62
2023-02-25 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,5,2,128,62
2023-02-25 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,5,2,97,64
2023-02-26 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,6,2,131,53
2023-02-26 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,6,2,65,58
2023-02-26 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,6,2,84,54
2023-02-26 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,6,2,77,54
2023-02-26 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,6,2,143,65
2023-02-26 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,6,2,90,68
2023-02-26 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,6,2,108,57
2023-02-26 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,6,2,141,59
2023-02-26 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,6,2,94,95
2023-02-26 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,6,2,76,89
2023-02-26 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,6,2,91,97
2023-02-26 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,6,2,102,58
2023-02-26 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,6,2,118,54
2023-02-26 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,6,2,102,67
2023-02-26 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,6,2,145,68
2023-02-26 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,6,2,144,61
2023-02-26 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,6,2,113,59
2023-02-26 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,6,2,53,95
2023-02-26 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,6,2,113,103
2023-02-26 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,6,2,146,98
2023-02-26 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,6,2,107,103
2023-02-26 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,6,2,76,53
2023-02-26 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,6,2,70,59
2023-02-26 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,6,2,144,58
2023-02-27 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,0,2,95,39
2023-02-27 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,0,2,140,41
2023-02-27 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,0,2,124,52
2023-02-27 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,0,2,131,38
2023-02-27 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,0,2,112,40
2023-02-27 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,0,2,84,44
2023-02-27 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,0,2,50,48
2023-02-27 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,0,2,133,40
2023-02-27 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,0,2,112,69
2023-02-27 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,0,2,131,79
2023-02-27 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,0,2,113,77
2023-02-27 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,0,2,118,46
2023-02-27 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,0,2,51,39
2023-02-27 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,0,2,109,43
2023-02-27 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,0,2,110,47
2023-02-27 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,0,2,125,41
2023-02-27 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,0,2,134,54
2023-02-27 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,0,2,119,93
2023-02-27 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,0,2,98,80
2023-02-27 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,0,2,123,82
2023-02-27 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,0,2,139,90
2023-02-27 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,0,2,139,43
2023-02-27 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,0,2,75,45
2023-02-27 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,0,2,54,52
2023-02-28 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,1,2,65,38
2023-02-28 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,1,2,65,42
2023-02-28 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,1,2,52,52
2023-02-28 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,1,2,144,50
2023-02-28 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,1,2,129,48
2023-02-28 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,1,2,70,39
2023-02-28 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,1,2,103,43
2023-02-28 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,1,2,139,43
2023-02-28 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,1,2,95,78
2023-02-28 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,1,2,121,75
2023-02-28 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,1,2,146,74
2023-02-28 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,1,2,113,43
2023-02-28 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,1,2,70,45
2023-02-28 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,1,2,112,45
2023-02-28 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,1,2,107,51
2023-02-28 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,1,2,80,53
2023-02-28 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,1,2,58,52
2023-02-28 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,1,2,143,87
2023-02-28 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,1,2,78,93
2023-02-28 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,1,2,85,90
2023-02-28 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,1,2,86,84
2023-02-28 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,1,2,72,46
2023-02-28 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,1,2,142,53
2023-02-28 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,1,2,77,53
2023-03-01 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,2,3,87,51
2023-03-01 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,2,3,146,46
2023-03-01 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,2,3,140,50
2023-03-01 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,2,3,139,54
2023-03-01 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,2,3,92,45
2023-03-01 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,2,3,136,42
2023-03-01 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,2,3,91,44
2023-03-01 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,2,3,91,41
2023-03-01 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,2,3,76,81
2023-03-01 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,2,3,115,76
2023-03-01 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,2,3,76,68
2023-03-01 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,2,3,136,47
2023-03-01 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,2,3,91,40
2023-03-01 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,2,3,55,43
2023-03-01 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,2,3,102,39
2023-03-01 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,2,3,107,39
2023-03-01 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,2,3,125,42
2023-03-01 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,2,3,69,84
2023-03-01 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,2,3,73,93
2023-03-01 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,2,3,133,78
2023-03-01 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,2,3,114,94
2023-03-01 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,2,3,50,50
2023-03-01 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,2,3,143,46
2023-03-01 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,2,3,52,51
2023-03-02 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,3,3,104,48
2023-03-02 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,3,3,137,49
2023-03-02 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,3,3,94,50
2023-03-02 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,3,3,114,47
2023-03-02 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,3,3,84,41
2023-03-02 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,3,3,129,45
2023-03-02 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,3,3,65,54
2023-03-02 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,3,3,103,52
2023-03-02 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,3,3,65,82
2023-03-02 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,3,3,147,78
2023-03-02 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,3,3,114,82
2023-03-02 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,3,3,139,41
2023-03-02 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,3,3,92,42
2023-03-02 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,3,3,148,50
2023-03-02 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,3,3,59,48
2023-03-02 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,3,3,131,39
2023-03-02 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,3,3,90,47
2023-03-02 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,3,3,99,84
2023-03-02 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,3,3,108,84
2023-03-02 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,3,3,52,89
2023-03-02 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,3,3,56,94
2023-03-02 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,3,3,75,38
2023-03-02 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,3,3,150,53
2023-03-02 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,3,3,128,39
2023-03-03 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,4,3,120,41
2023-03-03 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,4,3,69,41
2023-03-03 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,4,3,81,50
2023-03-03 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,4,3,50,40
2023-03-03 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,4,3,79,41
2023-03-03 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,4,3,104,53
2023-03-03 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,4,3,107,38
2023-03-03 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,4,3,118,48
2023-03-03 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,4,3,150,71
2023-03-03 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,4,3,85,71
2023-03-03 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,4,3,85,83
2023-03-03 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,4,3,90,39
2023-03-03 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,4,3,70,41
2023-03-03 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,4,3,93,44
2023-03-03 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,4,3,96,44
2023-03-03 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,4,3,78,54
2023-03-03 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,4,3,129,46
2023-03-03 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,4,3,144,91
2023-03-03 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,4,3,98,82
2023-03-03 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,4,3,51,93
2023-03-03 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,4,3,63,78
2023-03-03 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,4,3,148,44
2023-03-03 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,4,3,107,52
2023-03-03 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,4,3,100,39
2023-03-04 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,5,3,90,57
2023-03-04 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,5,3,131,68
2023-03-04 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,5,3,53,64
2023-03-04 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,5,3,78,59
2023-03-04 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,5,3,63,64
2023-03-04 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,5,3,148,57
2023-03-04 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,5,3,130,62
2023-03-04 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,5,3,81,62
2023-03-04 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,5,3,92,99
2023-03-04 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,5,3,118,95
2023-03-04 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,5,3,58,99
2023-03-04 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,5,3,82,56
2023-03-04 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,5,3,149,61
2023-03-04 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,5,3,111,66
2023-03-04 14:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,14,5,3,74,67
2023-03-04 15:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,15,5,3,55,62
2023-03-04 16:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,16,5,3,78,67
2023-03-04 17:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,17,5,3,142,96
2023-03-04 18:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,18,5,3,131,109
2023-03-04 19:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,19,5,3,93,99
2023-03-04 20:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,20,5,3,129,103
2023-03-04 21:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,21,5,3,63,55
2023-03-04 22:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,22,5,3,111,62
2023-03-04 23:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,23,5,3,113,58
2023-03-05 00:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,0,6,3,94,62
2023-03-05 01:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,1,6,3,131,68
2023-03-05 02:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,2,6,3,138,58
2023-03-05 03:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,3,6,3,126,56
2023-03-05 04:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,4,6,3,127,53
2023-03-05 05:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,5,6,3,141,57
2023-03-05 06:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,6,6,3,57,64
2023-03-05 07:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,7,6,3,147,64
2023-03-05 08:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,8,6,3,54,87
2023-03-05 09:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,9,6,3,80,95
2023-03-05 10:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,10,6,3,58,92
2023-03-05 11:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,11,6,3,81,53
2023-03-05 12:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,12,6,3,116,64
2023-03-05 13:00:00,Nagpur,Dharampeth,Nagpur_Dharampeth,13,6,3,78,55
